ORF	5m	15m	30m	4h
CAGL0J06952g	-0.147086419	-0.282923672	-1.112236597	0.025013582
CAGL0J07018g	0.218574236	-0.158312715	0.920086443	-2.616145149
CAGL0J07040g	-0.057200204	-0.192208273	0.633996423	-1.405037899
CAGL0J07106g	-0.097197264	-0.051437634	0.143149636	-1.644399633
CAGL0J07128g	0.346606325	0.769213609	1.379588088	-0.431762515
CAGL0J07150g	0.021257733	0.78278417	0.69503888	-1.214295208
CAGL0J07216g	-0.232834371	-0.003064005	0.294081221	4.244844837
CAGL0J07238g	-0.023915621	-0.008173306	0.002899688	5.459957195
CAGL0J07348g	0.22172908	-0.430531243	-0.758164197	3.691043268
CAGL0J07370g	-0.444040683	-0.930881615	-2.078760267	0.843449857
CAGL0J07436g	0	0.492772811	-0.065706285	5.811633409
CAGL0J07502g	-0.640036778	1.203812217	-0.163527818	-0.363033405
CAGL0J07524g	0.14648748	-0.0000752	0.353211052	1.419131758
CAGL0J07546g	-0.145814371	-0.331625298	0.237094224	-1.599324701
CAGL0J07590g	0.242223231	0.457122836	1.094468762	-0.978713845
CAGL0J07634g	-0.071768022	-0.996105056	0.508759447	-1.325845256
CAGL0J07656g	-0.02658326	0.126514162	0.955497293	-1.453720106
CAGL0J07678g	-0.023383275	-0.107027413	-1.234628285	0.449016478
CAGL0J07700g	-0.377738212	-1.804195039	-2.677513783	0
CAGL0J07722g	-0.110052819	-0.262477103	-1.679158905	0.316373712
CAGL0J07854g	-0.036457587	-0.071079412	-0.335294413	3.572126967
CAGL0J07876g	0.218324987	-0.394610484	0.26995841	1.2280313
CAGL0J07986g	0.139255084	-0.439593089	-1.462760355	-0.161399543
CAGL0J08008g	-0.194729203	-0.634082832	-0.611280557	3.636107593
CAGL0J08030g	-0.077219608	-0.386099198	-0.586067951	2.704456445
CAGL0J08074g	-0.021135809	0.841386617	1.561622231	0.717848297
CAGL0J08096g	0.08558814	0.380693474	1.611625323	-0.499069699
CAGL0J08184g	0.194300489	-1.771246861	-1.759075563	-0.015589306
CAGL0J08250g	0.229731427	-0.398188533	-1.288304385	0.251828934
CAGL0J08272g	-0.003429244	0.593429309	1.276651018	1.734634663
CAGL0J08294g	0.002819188	-0.542203184	0.334926529	-4.025674363
CAGL0J08316g	0.068916138	1.097041778	3.075065726	-0.840729995
CAGL0J08415g	0.135450232	0.027420171	-0.135555712	2.956443233
CAGL0J08437g	0.306381505	0.488259368	1.334664706	-0.99575554
CAGL0J08481g	-0.199640865	0.509807874	0.847042114	-1.973372017
CAGL0J08547g	-0.515277207	-0.047245823	0.871620063	-1.344205836
CAGL0J08569g	-0.048972928	-0.051132581	-0.070643779	1.611268678
CAGL0J08591g	0.08747936	-0.012778164	0.326787442	-2.978435433
CAGL0J08657g	0.079271957	0.001311356	0.259845034	-1.602285866
CAGL0J08712g	0.017522412	0.34880807	1.347306285	-0.747249583
CAGL0J08734g	0.068113323	0.028539635	-0.131686571	2.725410491
CAGL0J08756g	0	0.242482907	1.119682788	-0.197989702
CAGL0J08800g	0.024097359	0.187807806	0.979985087	-2.613595749
CAGL0J08822g	-0.438644836	-1.415962291	-1.580893715	0.466841206
CAGL0J08844g	-0.114005457	-0.667109289	-2.974816569	0.905714652
CAGL0J08866g	0.249644888	0.287466642	1.247681207	0.007477369
CAGL0J08910g	-0.217974644	-1.05738368	-0.963896668	-1.875645061
CAGL0J09020g	0.327786486	0.074582208	0.972144952	-3.085495179
CAGL0J09064g	-0.03101746	-0.178489188	-0.900762532	2.828942377
CAGL0J09086g	-0.215487679	-0.402369084	0.076085012	3.433636679
CAGL0J09240g	0.081905639	0.851990322	1.712712156	4.053202265
CAGL0J09328g	-0.368354991	-1.454353938	-0.506746493	-0.53276657
CAGL0J09350g	-0.013723928	0.173342563	1.009624829	-0.176882548
CAGL0J09394g	0.091362117	0.511383907	1.815324266	-0.306630429
CAGL0J09526g	-0.059181471	-0.779882225	-0.537676374	-1.327427122
CAGL0J09548g	-0.067299985	-0.480290362	-0.639283171	1.766874681
CAGL0J09592g	0.517587046	0.689255144	1.260910399	0.644864494
CAGL0J09658g	0.027230284	0.029101178	0.838611699	-1.139115129
CAGL0J09702g	0.380009773	0.635331496	0.880483671	-1.084849873
CAGL0J09768g	0.054269663	0.674390157	0.751867686	-1.057932053
CAGL0J09790g	0.373074263	-0.086900145	0.074574501	-1.397532021
CAGL0J09812g	0.39252188	0.779265805	2.534060139	2.125024138
CAGL0J09856g	-0.027577785	-0.536644879	0.749225221	1.112153778
CAGL0J09922g	-0.238707903	-0.661557801	-1.183093006	0.981371089
CAGL0J10054g	0.191096538	0.119692142	-0.176261394	2.366646919
CAGL0J10076g	-0.106854184	-0.904583747	-1.835962608	-0.501739675
CAGL0J10098g	0.001990553	-0.193485606	-0.447789572	-1.55537619
CAGL0J10120g	0.11508687	-0.285348239	-0.958845916	2.5060581
CAGL0J10164g	0.301207429	0.087899784	0.070981372	4.953528181
CAGL0J10186g	0.048534884	-0.020203335	0.386987189	-1.444320309
CAGL0J10274g	-0.031847232	0.047274599	-0.071615587	-1.690574265
CAGL0J10340g	-0.158771972	-0.219500919	-0.209383728	2.007985628
CAGL0J10362g	0.248622975	0.003195977	-1.590892255	-0.162205293
CAGL0J10494g	1.002847124	4.760576834	5.579636553	-0.802724487
CAGL0J10538g	-0.335121646	-0.610784652	0.144934807	-1.868254349
CAGL0J10582g	0.165325574	0.087822514	-0.328232214	1.219758958
CAGL0J10604g	0.128029559	-0.329120685	0.019776567	4.029156791
CAGL0J10692g	-0.045209062	-0.346646987	-0.304205122	-1.365878482
CAGL0J10780g	0.153457914	0.249880121	0.192226355	2.003402309
CAGL0J10802g	-0.199907079	-0.637098135	-2.79650574	0
CAGL0J10934g	-0.038503751	-0.053098851	0.02530972	-1.76024757
CAGL0J10978g	0.134256318	0.430308309	-0.889991243	3.505176723
CAGL0J11000g	0.087344596	-0.36731473	-0.950833507	2.721786792
CAGL0J11044g	0.024852261	-0.262315544	-0.14457019	3.430416629
CAGL0J11066g	-0.359549035	-1.25543987	-4.5436084	0.144408887
CAGL0J11088g	-0.971941643	-1.975347986	-3.209810646	-0.116311654
CAGL0J11110g	-0.108288767	-0.357826225	-0.359799637	-1.650814718
CAGL0J11154g	-0.243054891	-0.96199128	-4.667941661	-0.582132648
CAGL0J11176g	-0.082672664	-0.315843018	0.981547064	1.538391044
CAGL0J11198g	0.06025908	-0.718055513	0.248763235	1.17941822
CAGL0J11220g	-0.085953875	-0.112349769	-0.187795886	3.813976974
CAGL0J11330g	-0.228949593	-0.862613275	0.51469073	1.907863119
CAGL0J11352g	-0.113597846	-0.420167301	-2.095894263	0.506924386
CAGL0J11374g	0.133612914	-1.120186896	-1.394927754	0
CAGL0J11396g	-0.15819956	-1.578946581	-2.033097325	0
CAGL0J11418g	-0.394287411	-0.594140921	-1.446437058	0.899629891
CAGL0J11528g	0.453621586	0.54368057	0.593021022	-1.750792346
CAGL0J11572g	-0.099894993	-0.722479782	-0.930360339	2.047187079
CAGL0J11616g	0.767035514	0.325449912	0.016343983	-1.713572108
CAGL0J11638g	0.156780739	-1.406638867	-2.003023676	0.193239074
CAGL0J11660g	-0.013356392	-0.756431424	-2.022862755	-0.625469483
CAGL0J11682g	0.242101133	0.758235043	1.270112078	-0.777118336
CAGL0J11704g	0.173021286	0.322434806	0.727248387	-1.853829476
CAGL0J11748g	-0.122894236	0.057080556	-0.355743984	4.109039606
CAGL0J11792g	-0.713281599	-1.697333457	-4.376375923	-1.086212047
CAGL0J11836g	0.04368552	-0.049208379	0.303326728	-3.798672205
CAGL0J11858g	-0.054552386	-0.701172357	-0.494644067	1.201992786
CAGL0J11880g	-0.205208997	-0.012441526	0.409071492	-1.420782403
CAGL0J11913g	-0.051063363	1.045738271	1.801793861	0
CAGL0J11924g	0.296256311	1.456620759	1.638824055	0
CAGL0J11946g	0.191950356	-0.4869576	-0.566628606	-2.165738479
CAGL0J12023g	0.476376314	0.811868114	1.628405581	0
CAGL0J12045g	0.678830762	1.022879778	0	0
CAGL0K00110g	0.443839538	0.625671678	1.386362146	0.668675455
CAGL0K00132g	0.555219863	0.521693919	1.250754677	0
CAGL0K00143g	0.741621844	0.924074646	1.461217981	0
CAGL0K00363g	-0.421672027	-0.439517341	0.280314788	1.135801465
CAGL0K00429g	-0.239733119	-0.53885506	-0.766362983	1.876870474
CAGL0K00451g	-0.39603041	-0.046630343	0.514975916	1.261630748
CAGL0K00495g	-0.076534542	-0.047650519	0.004028044	-1.026643264
CAGL0K00583g	0.198462957	0.015983991	0.429339942	2.964697257
CAGL0K00627g	-0.071959434	-0.186874651	-0.166142677	3.596782537
CAGL0K00649g	0.187968537	0.479456087	1.049438464	0.049382962
CAGL0K00671g	0.121525413	-0.067690834	-0.579555891	3.386663375
CAGL0K00693g	-0.302232448	-0.629677227	-0.444279189	1.54529304
CAGL0K00715g	-0.351366795	-0.454009367	-2.153087575	0.39659591
CAGL0K00737g	-0.250337586	-0.367449051	-0.070761317	3.45241782
CAGL0K00825g	0.114262211	0.040313545	-0.95938724	1.152136654
CAGL0K00869g	0.37057661	1.048134777	2.412955373	0
CAGL0K00891g	0.495066205	1.400558208	3.172755426	0.069697863
CAGL0K00913g	0.139299826	0.73844673	1.348372297	2.457265013
CAGL0K00935g	-0.048665648	-1.007317946	-0.691212891	0.761912934
CAGL0K00957g	-0.072827461	-0.586131045	-2.136448822	0.896568055
CAGL0K00979g	0.291308655	0.032792948	-0.083264821	2.179185332
CAGL0K01001g	-0.070363609	-0.201470368	-0.194044303	4.580067444
CAGL0K01023g	0.301643171	-0.34751352	0.767307936	1.490583133
CAGL0K01089g	-0.070601103	-0.746397678	-2.423825612	-0.91747396
CAGL0K01133g	0.196395523	0.749761225	1.868620769	-0.908168707
CAGL0K01155g	-0.683540221	-1.653105114	-3.818267228	-1.722032715
CAGL0K01177g	-0.057326382	-0.282303167	-0.326846355	-2.073988569
CAGL0K01221g	-0.083629801	0.671478	0.849216652	-1.940798883
CAGL0K01309g	-0.101026537	0.365668451	0.657787154	-1.718628649
CAGL0K01375g	-0.061232883	-0.576081308	0.699610302	1.954545854
CAGL0K01397g	0.001161199	0.485795204	0.981369979	3.237518291
CAGL0K01441g	-0.332163392	-0.761835658	-1.328975442	0.597592357
CAGL0K01463g	0.015334325	-0.749040091	-0.728357975	1.754551173
CAGL0K01485g	0.289677364	-0.106728422	-0.240513747	1.188228067
CAGL0K01551g	0.092436488	-0.658736323	-3.976166196	0.524035751
CAGL0K01573g	-0.060372458	-0.821725505	-1.658708196	0.578163163
CAGL0K01617g	-0.072631952	-0.626498129	-0.369069628	2.358673427
CAGL0K01683g	0.364048834	2.187089878	2.357886371	0.443726714
CAGL0K01705g	0.533097874	1.892669152	1.390497845	0.262564939
CAGL0K01727g	0.207725248	1.778092547	1.445661284	0.086513662
CAGL0K01771g	0.616272082	3.156687017	1.768901836	3.988437883
CAGL0K01793g	-0.131008361	-0.296640045	-0.991831586	5.104391005
CAGL0K01815g	-0.112267652	-0.253878955	-0.324819118	1.187048892
CAGL0K01837g	0.109864096	0.131358792	0.470226455	-1.057263264
CAGL0K01881g	0.135908986	0.15280736	0.761830406	-1.073579145
CAGL0K01903g	0.400763463	1.493452866	2.611889656	-0.896229393
CAGL0K01925g	-0.032554225	0.077560644	0.328988222	-1.399786943
CAGL0K01969g	-0.457005616	-1.021256178	-2.357328176	-1.271089437
CAGL0K01991g	-0.257187809	-0.911390497	-3.592257218	0.984821198
CAGL0K02013g	0.051369257	-0.422167259	-0.381285994	2.072891461
CAGL0K02079g	0.092938657	0.119114959	0	-1.61762873
CAGL0K02101g	0.18606684	0.605453625	0.549200688	1.379778986
CAGL0K02123g	0.048643075	-0.030805697	0.046540103	4.472540657
CAGL0K02299g	-0.03974332	-0.204308871	-0.347845239	-1.912252558
CAGL0K02387g	-0.063267907	-1.141780924	-3.705562341	-1.440553614
CAGL0K02409g	0.109571102	0.01087123	0.629821732	-2.388723276
CAGL0K02431g	0.017705573	-0.41608172	-0.9209089	3.535208314
CAGL0K02475g	-0.023178633	0.010743504	-0.517626956	7.856027528
CAGL0K02497g	-0.171170576	-0.149399371	-1.608103894	0.476030377
CAGL0K02519g	0.189301823	0.357913211	0.833136857	-4.459504652
CAGL0K02563g	-0.19931064	0.279713667	0.75733186	-1.756854418
CAGL0K02783g	-0.07566741	0.401876925	1.503779411	-0.485189695
CAGL0K02827g	0.027713331	0.226584299	0.708404558	-3.346994001
CAGL0K02849g	-0.119145369	0.11604676	0.460776022	-1.942291397
CAGL0K02893g	-0.170521335	-0.315929183	-0.300569425	-3.679379999
CAGL0K02915g	0.052263568	-0.143096319	0.463886196	-3.40124961
CAGL0K02981g	0.025827613	0.472786987	-0.244045557	1.188542928
CAGL0K03091g	0.023840143	-0.307963487	-1.653804028	-0.70774075
CAGL0K03135g	0.0807884	0.020314086	0.228214283	5.121825022
CAGL0K03157g	-0.703651238	-1.516214989	-0.318424665	-1.455652679
CAGL0K03179g	-0.107774376	-0.088128027	-0.368144246	2.264526272
CAGL0K03201g	-0.102754933	0.411792482	0.634400139	-2.263153042
CAGL0K03267g	-0.031245548	-0.345978964	-0.323895191	-1.865198273
CAGL0K03289g	0.18131358	0.510604251	1.871501165	-0.923046035
CAGL0K03333g	-0.235285576	0.088134899	1.111338472	0.372071517
CAGL0K03377g	0.011300689	0.00165187	0.783355987	-1.52001032
CAGL0K03399g	0.290856599	0.787317592	0.768505938	-1.251382905
CAGL0K03465g	0.125817767	0.282322642	0.644886934	1.81072984
CAGL0K03531g	0.359064608	0.691283079	1.120410753	2.138702189
CAGL0K03553g	-0.023813942	2.7919054	2.564953078	0.683030749
CAGL0K03597g	-0.021170113	-0.143103105	0.079775918	-1.891999126
CAGL0K03729g	-0.077861506	-0.233610568	-0.651462436	1.862875949
CAGL0K03795g	-0.174778491	-0.975610998	-3.65154343	0.105446476
CAGL0K03817g	-0.079335685	-0.437453701	-0.805421336	1.985315719
CAGL0K03839g	-0.05043998	-0.148776438	2.018325125	0.587959447
CAGL0K03861g	-0.120286311	-0.56364263	-2.567865959	-0.863290068
CAGL0K03927g	-0.228641638	0.975345387	1.06543356	1.65232325
CAGL0K03949g	-0.105467893	0.444679797	1.475629414	-0.940906155
CAGL0K03993g	-0.462243961	-0.739061626	-0.76919223	3.106080768
CAGL0K04015g	0.02165082	0.322237537	1.811206713	3.503053551
CAGL0K04103g	0.064590409	0.009022723	-0.112362634	2.133343723
CAGL0K04213g	-0.632427451	-0.756868876	-0.835177759	-1.187278174
CAGL0K04279g	0.125039549	-0.127194528	-2.251255286	-0.383847741
CAGL0K04367g	-0.525726503	1.357183906	1.273326826	-0.494289319
CAGL0K04389g	-0.182688874	-0.569718003	-0.55966227	2.482771956
CAGL0K04411g	-0.267412992	0.765664432	0.614022167	1.312531646
CAGL0K04499g	0.250233286	0.415516908	0.087598361	2.921814927
CAGL0K04521g	-0.077555395	-0.173743925	1.127699199	1.640937304
CAGL0K04543g	0.02265005	-0.1853566	-0.099490808	1.259313077
CAGL0K04565g	-0.640945158	-2.153877355	1.084685193	3.975496658
CAGL0K04653g	0.072972119	-0.175974949	-0.425396348	1.10344502
CAGL0K04697g	0.396468828	-0.131274714	-0.040243639	-1.39707899
CAGL0K04785g	-0.156275886	-0.37055418	0.573222992	-1.993506548
CAGL0K04807g	0.026634617	0.025217559	0.183991943	-2.395540105
CAGL0K04829g	-0.259236478	-0.689536908	0.103673798	-1.00939645
CAGL0K04851g	-0.000712057	0.124058503	0.883246027	-1.87570742
CAGL0K04895g	-0.433875966	-0.16899027	-0.380879148	-1.278253916
CAGL0K04961g	-0.413120715	-0.066191498	-0.145266088	-1.782139603
CAGL0K04983g	-0.452275926	-1.125030908	-1.528975922	0.284334754
CAGL0K05049g	-0.114389933	-0.665099665	-1.216215709	-0.43338555
CAGL0K05093g	0.055734987	0.167435174	1.460287172	-0.56681649
CAGL0K05115g	-0.017243364	-0.338822594	-0.638440613	-1.694831744
CAGL0K05203g	-0.020906501	0.057388178	0.135724535	1.542769798
CAGL0K05313g	0	0.001455819	-0.578935228	3.930223763
CAGL0K05335g	-0.102559294	-0.425948489	-0.733002761	1.316113555
CAGL0K05357g	0.297083748	0.356551703	-2.24931882	-1.815825017
CAGL0K05379g	-0.04895861	0.209056915	0.787436835	-1.401495959
CAGL0K05467g	0.102573394	-0.251595641	-0.467532434	5.308197055
CAGL0K05489g	-0.124806359	0.024850827	0.624460609	-2.990017434
CAGL0K05555g	-0.563277865	-0.770425211	-2.333996814	-0.331324544
CAGL0K05577g	-0.230757929	-0.206247443	-0.103411883	1.3322949
CAGL0K05643g	0.176959206	0.028823774	1.06774853	-0.898978612
CAGL0K05665g	0.020068924	1.108202033	1.116128038	3.641839271
CAGL0K05709g	-0.042072145	-0.437285274	-0.870470658	2.788505892
CAGL0K05731g	0.154743005	0.070264235	0.3468662	-2.136737489
CAGL0K05753g	0.292837133	0.241210548	-1.025779962	-0.817097716
CAGL0K05841g	0.040404295	-0.247136397	0.713536576	-1.888820742
CAGL0K05863g	-0.320272938	-0.726428494	0.193233174	2.481210616
CAGL0K05995g	-0.0000729	0.028320985	-0.287112787	-1.401555691
CAGL0K06017g	-0.032572145	-0.029073107	0.224000124	1.195392815
CAGL0K06039g	0.203135813	0.235456345	-0.103290966	1.838600457
CAGL0K06061g	-0.121401919	-0.287125486	-0.618390549	5.764482693
CAGL0K06083g	-0.176764109	0.356227105	1.083352202	-0.905592444
CAGL0K06127g	0.372935535	-0.750171514	-1.667203294	0
CAGL0K06149g	-0.032442512	-0.148347388	-0.128344936	4.087196393
CAGL0K06237g	-0.199052788	-0.458465241	-0.005971294	-2.851819511
CAGL0K06303g	0.143126829	-0.17194163	0.320763342	-1.003627844
CAGL0K06325g	-0.151894383	-0.732071249	-0.133849589	-1.232484984
CAGL0K06347g	0.186875889	-0.520213682	0.454332918	2.380170362
CAGL0K06369g	-0.019112597	0.497725629	0.904189406	1.34939694
CAGL0K06435g	-0.15762051	-1.129956464	-1.780606515	-0.794891938
CAGL0K06523g	-0.238687356	-1.011801041	-1.635483938	0.105539317
CAGL0K06545g	0.103379712	-0.105736283	0.836096333	-2.003353291
CAGL0K06567g	0.307006156	0.110940329	-0.465211594	3.759437627
CAGL0K06589g	-0.218004181	0.165233224	-0.526038988	2.50877896
CAGL0K06677g	-0.010573845	2.174925574	5.100071376	-0.385095801
CAGL0K06699g	0.022444529	0.308906459	0.470625872	-2.216831855
CAGL0K06765g	-0.687679199	-0.832902767	-1.040210032	0.850425892
CAGL0K06787g	-0.195871832	-0.467379051	-0.651326677	3.692955389
CAGL0K06831g	-0.037726691	-0.074884243	0.307639635	-1.305027801
CAGL0K06875g	-0.578239286	-0.508957708	-0.053206818	-1.708136546
CAGL0K06897g	-0.14538059	-0.088755269	0.048904023	-1.500750084
CAGL0K06919g	-0.014847986	-0.303967843	-0.977702094	1.01740361
CAGL0K07007g	0.058463992	-0.06087793	-2.769302717	0.005231762
CAGL0K07073g	-0.139968873	-0.606064481	0.165888967	-1.567676908
CAGL0K07095g	-0.295529705	-0.183791859	0.260108438	-1.595986203
CAGL0K07117g	0.00995698	-0.315485937	0.119147004	1.370361563
CAGL0K07161g	-0.095234691	-0.005835063	-0.949630542	1.978184292
CAGL0K07271g	-0.222779267	0.492867522	0.189517682	-5.944750577
CAGL0K07293g	-0.170355223	0.235835526	-0.24511915	-1.374739948
CAGL0K07315g	0.330436532	-0.232903143	2.106954624	-0.555722102
CAGL0K07359g	0.198490563	1.642667873	1.174190729	0
CAGL0K07370g	0.472630281	2.341795989	2.122912625	0
CAGL0K07414g	0.375099768	0.062730761	0.096128026	5.009158199
CAGL0K07458g	-0.203709421	0.769642405	0.589943399	-2.434885824
CAGL0K07502g	-0.150099729	0	-0.226941861	-2.916287045
CAGL0K07568g	0.100161676	1.817509456	3.281331314	0.838600457
CAGL0K07590g	-0.323128095	-0.11969219	0.077738987	-2.451654127
CAGL0K07612g	-0.236465169	-0.285784886	-0.518517054	5.497340884
CAGL0K07678g	-0.455147556	-0.176721217	2.160506351	0.328184909
CAGL0K07700g	-0.166273316	-0.99469627	-2.368862748	-1.858836773
CAGL0K07744g	-0.106191927	-0.08397392	0.298075476	-1.109813912
CAGL0K07766g	-0.425892857	-0.324737173	0.554977254	-1.012308045
CAGL0K07788g	-0.030139073	0.198949762	0.876062646	1.596044534
CAGL0K07810g	-0.170469301	-0.722883365	-1.459014389	0
CAGL0K07854g	-0.069084516	-0.618714534	-2.467107035	-2.903545376
CAGL0K07876g	-0.185287494	-0.609071608	-1.132043668	-2.191146887
CAGL0K07920g	-0.595859122	0.163278184	0.250099657	1.01681343
CAGL0K07964g	-0.01354457	0.134780989	0.48334274	-1.815022396
CAGL0K08030g	-0.081155954	-0.194013849	0.825555222	-2.591607914
CAGL0K08052g	-0.276340961	-0.229503489	0.333836543	-1.605401121
CAGL0K08096g	-0.177880183	-0.23321536	0.038986635	1.61935514
CAGL0K08118g	0.285495338	0.194315058	1.196887709	-0.888770773
CAGL0K08228g	-0.425292024	-1.12959667	-0.426379738	-2.773546873
CAGL0K08338g	1.183122803	1.422621017	-1.516394834	1.378376443
CAGL0K08382g	-0.18214216	-0.213419376	-0.331087801	4.710602971
CAGL0K08426g	-0.005000231	-0.023383214	-0.504726884	4.431975197
CAGL0K08492g	0.077702327	0.073793743	0.283406903	1.889163715
CAGL0K08558g	0.148008057	-0.026421584	-0.34057158	1.610862291
CAGL0K08580g	-0.251835671	-0.36216971	0.139036656	2.88676774
CAGL0K08602g	0.368443102	-0.368006097	-0.939884246	3.08652797
CAGL0K08668g	0.453362157	0.257596869	1.300668807	0.35068139
CAGL0K08822g	-0.272896464	-0.155601949	-0.006294263	2.499152935
CAGL0K08976g	0.13154335	-0.309394509	-0.77020142	1.281263862
CAGL0K09020g	-0.090204536	-0.170355867	-0.937529703	2.119886568
CAGL0K09042g	-0.188960382	-0.651785997	-3.358932043	-0.630884826
CAGL0K09064g	-0.165529945	-0.312922094	-1.291435842	-2.070796995
CAGL0K09152g	-0.291452364	-0.92587036	-1.713596329	0.175353199
CAGL0K09262g	0.340845889	0.200926246	-0.582727365	2.555937244
CAGL0K09328g	0.087862519	0.11640203	-0.037803102	3.298287714
CAGL0K09372g	-0.011019628	3.271758242	1.479886934	3.810271734
CAGL0K09394g	0.701479155	0.725276107	1.680561722	-0.221441885
CAGL0K09416g	-0.287448192	-0.693963839	-2.072112949	0.042912423
CAGL0K09504g	0.129818283	0.574671323	1.386994053	0.038697839
CAGL0K09548g	-0.102036065	-0.596985813	-1.319943547	0.992787797
CAGL0K09570g	-0.137953907	-0.72879403	-1.668175853	0.940972783
CAGL0K09680g	-0.042967316	-0.243458494	0.310202645	-1.180382647
CAGL0K09702g	0.123748358	3.681360124	4.335256469	-0.906307761
CAGL0K09790g	0.189327113	0.280029299	1.248792877	-0.596616961
CAGL0K09812g	0.216129712	0.196153368	1.048584307	2.270239923
CAGL0K09834g	0.083845928	-0.219599246	-1.086673777	-0.005265609
CAGL0K09878g	-0.214681529	-0.116900905	0.079923575	-2.178099816
CAGL0K09922g	-0.725505303	-0.920850036	-3.060796998	-1.196482002
CAGL0K10010g	-0.1276215	-0.877994052	-2.048803842	0.769167823
CAGL0K10032g	0.067536497	0.071901813	-0.08323857	1.54977005
CAGL0K10164g	0.387803272	0.282158726	2.639219958	-0.621742721
CAGL0K10186g	0.064486192	-0.081974843	-0.158940384	2.43685978
CAGL0K10252g	0.084433336	0.316760054	1.382143578	-0.667329158
CAGL0K10296g	0.365937054	0.38108436	1.362928042	0.968577244
CAGL0K10406g	-0.082714701	-0.094940826	-0.171271697	1.199598116
CAGL0K10582g	-0.041776549	-0.231075314	-0.258596252	1.017285593
CAGL0K10604g	0.381797694	-0.036857598	0.611365645	-3.085219578
